date,PM2.5,PM10,PM1,NO2,SO2,CO,Temperature,Humidity,Pressure
2024-11-25 00:00:00+00:00,,,,,,,-0.64,71.81,1003.65
2024-11-26 00:00:00+00:00,,,,,,,-3.22,81.42,1003.9
2024-11-27 00:00:00+00:00,,,,,,,-4.55,76.81,999.73
2024-11-28 00:00:00+00:00,,,,,,,-5.55,76.06,995.5
2024-11-29 00:00:00+00:00,,,,,,,-5.12,79.0,996.96
2024-11-30 00:00:00+00:00,,,,,,,-3.27,84.64,999.59
2024-12-01 00:00:00+00:00,,,,,,,-0.67,85.11,1005.0
2024-12-02 00:00:00+00:00,,,,,,,-1.02,88.57,1005.84
2024-12-03 00:00:00+00:00,,,,,,,-1.86,90.16,1007.51
2024-12-04 00:00:00+00:00,,,,,,,-2.66,89.57,1006.35
2024-12-05 00:00:00+00:00,,,,,,,-4.32,90.58,1005.67
2024-12-06 00:00:00+00:00,,,,,,,-5.05,79.91,1011.26
2024-12-07 00:00:00+00:00,,,,,,,-10.84,81.16,1018.54
2024-12-08 00:00:00+00:00,,,,,,,-12.19,76.52,1020.06
2024-12-09 00:00:00+00:00,,,,,,,-9.21,74.78,1018.89
2024-12-10 00:00:00+00:00,,,,,,,-6.99,70.69,1011.52
2024-12-11 00:00:00+00:00,,,,,,,-4.26,66.59,998.6
2024-12-12 00:00:00+00:00,,,,,,,-2.04,71.84,983.69
2024-12-13 00:00:00+00:00,,,,,,,-3.2,79.93,978.39
2024-12-14 00:00:00+00:00,0.68,0.75,0.5,0.4,,405.5,-6.36,77.53,983.68
2024-12-15 00:00:00+00:00,0.68,0.75,0.5,0.26,,364.94,-10.0,77.36,999.13
2024-12-16 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.19,,305.16,-3.92,82.16,991.48
2024-12-17 00:00:00+00:00,0.675,0.75,0.5,0.56,,405.28,-1.21,90.87,976.48
2024-12-18 00:00:00+00:00,0.68,0.75,0.5,0.72,,394.99,0.8,86.84,969.71
2024-12-19 00:00:00+00:00,0.68,0.75,0.5,0.63,,456.84,-3.61,76.84,978.37
2024-12-20 00:00:00+00:00,0.675,0.75,0.5,0.21,,436.16,-4.69,75.28,998.11
2024-12-21 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.24,,402.24,-5.3,74.94,1005.18
2024-12-22 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.21,,351.59,-5.5,76.23,1005.16
2024-12-23 00:00:00+00:00,0.68,0.75,0.5,0.21,,517.61,-8.94,67.97,1005.24
2024-12-24 00:00:00+00:00,0.68,0.75,0.5,0.28,,540.59,-8.03,69.44,1003.74
2024-12-25 00:00:00+00:00,0.68,0.75,0.5,0.22,,880.61,-5.54,72.03,1004.94
2024-12-26 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.24,,645.34,-1.05,77.59,1006.19
2024-12-27 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.22,,424.74,-1.11,81.94,1004.74
2024-12-28 00:00:00+00:00,0.68,0.745,0.49666666666666665,0.25,,451.55,-1.6,84.73,1001.52
2024-12-29 00:00:00+00:00,0.68,0.75,0.5,0.27,,919.99,-1.88,76.22,997.86
2024-12-30 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.27,,831.33,0.23,84.01,999.13
2024-12-31 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.2,,414.39,-0.26,81.2,995.5
2025-01-01 00:00:00+00:00,0.68,0.75,0.5,0.38,,321.04,-1.68,85.59,985.81
2025-01-02 00:00:00+00:00,1.36,1.5,1.5,0.47,,360.25,,,
2025-01-03 00:00:00+00:00,1.35,1.49,1.49,0.26,,337.88,,,
2025-01-04 00:00:00+00:00,1.35,1.49,1.49,0.23,,427.88,,,
2025-01-05 00:00:00+00:00,1.35,1.49,1.49,0.34,,392.82,,,
2025-01-06 00:00:00+00:00,1.35,1.49,1.49,0.21,,537.69,,,
2025-01-07 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.26,,412.15,-6.63,74.69,1012.14
2025-01-08 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.16,,392.83,-2.82,69.03,1012.66
2025-01-09 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.24,,394.65,-3.47,56.75,1007.12
2025-01-10 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.28,,506.7,-2.41,66.34,1006.83
2025-01-11 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.18,,752.48,-6.36,70.31,1005.87
2025-01-12 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.22,,648.02,-3.9,58.48,1003.03
2025-01-13 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.25,,689.63,-6.61,68.09,1000.96
2025-01-14 00:00:00+00:00,0.68,0.75,0.5,0.2,,660.43,-1.48,77.62,995.26
2025-01-15 00:00:00+00:00,0.68,0.75,0.5,0.26,,454.57,-3.63,76.27,994.19
2025-01-16 00:00:00+00:00,0.68,0.75,0.5,0.56,,404.18,-2.35,78.66,986.65
2025-01-17 00:00:00+00:00,0.685,0.75,0.5,0.61,,462.0,-9.06,68.84,989.39
2025-01-18 00:00:00+00:00,0.68,0.75,0.5,0.55,,502.91,-2.04,73.58,986.47
2025-01-19 00:00:00+00:00,0.68,0.75,0.5,0.67,,529.09,0.85,85.28,983.59
2025-01-20 00:00:00+00:00,0.68,0.75,0.5,0.56,,406.05,0.34,85.36,977.65
2025-01-21 00:00:00+00:00,0.685,0.755,0.5033333333333333,0.79,,314.67,-7.91,75.31,981.89
2025-01-22 00:00:00+00:00,0.665,0.735,0.49,0.26,,324.18,-17.35,65.66,1008.41
2025-01-23 00:00:00+00:00,0.63,0.7,0.4666666666666666,0.21,,547.9,-17.47,57.01,1021.93
2025-01-24 00:00:00+00:00,0.64,0.71,0.47333333333333333,0.22,,400.77,-14.38,52.76,1011.21
2025-01-25 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.19,,429.12,-9.94,57.5,1003.53
2025-01-26 00:00:00+00:00,0.685,0.755,0.5033333333333333,0.19,,445.83,-6.02,70.16,1003.17
2025-01-27 00:00:00+00:00,0.685,0.755,0.5033333333333333,0.24,,449.29,-5.29,79.33,1004.34
2025-01-28 00:00:00+00:00,0.68,0.75,0.5,0.22,,410.51,0.38,91.41,1000.4
2025-01-29 00:00:00+00:00,0.68,0.75,0.5,0.24,,387.81,1.7,92.49,1001.33
2025-01-30 00:00:00+00:00,0.68,0.75,0.5,0.16,,409.86,1.14,77.39,1006.39
2025-01-31 00:00:00+00:00,0.68,0.75,0.5,0.17,,426.4,1.6,85.07,1006.13
2025-02-01 00:00:00+00:00,0.68,0.75,0.5,0.23,,561.29,3.11,83.74,1008.26
2025-02-02 00:00:00+00:00,0.68,0.75,0.5,0.17,,487.06,2.76,75.56,1007.26
2025-02-03 00:00:00+00:00,0.68,0.75,0.5,0.2,,408.39,-0.02,69.09,1004.16
2025-02-04 00:00:00+00:00,0.68,0.75,0.5,0.23,,440.01,-5.44,65.18,1006.79
2025-02-05 00:00:00+00:00,0.685,0.755,0.5033333333333333,0.22,,398.64,-2.87,53.37,1009.39
2025-02-06 00:00:00+00:00,0.68,0.75,0.5,0.25,,361.88,-1.39,58.5,1014.29
2025-02-07 00:00:00+00:00,0.68,0.75,0.5,0.28,,357.98,-8.07,61.19,1015.28
2025-02-08 00:00:00+00:00,0.685,0.755,0.5033333333333333,0.21,,346.35,-6.83,59.91,1012.53
2025-02-09 00:00:00+00:00,0.685,0.755,0.5033333333333333,0.25,,470.33,-5.74,59.22,1011.87
2025-02-10 00:00:00+00:00,0.68,0.75,0.5,0.24,,638.84,-3.33,60.16,1009.98
2025-02-11 00:00:00+00:00,0.68,0.75,0.5,0.66,,776.0,-4.24,57.01,1004.12
2025-02-12 00:00:00+00:00,0.68,0.75,0.5,0.66,,583.13,-2.42,59.7,1001.76
2025-02-13 00:00:00+00:00,0.68,0.75,0.5,0.43,,454.78,-2.71,61.29,999.93
2025-02-14 00:00:00+00:00,0.68,0.75,0.5,0.47,,529.13,-2.57,61.27,997.89
2025-02-15 00:00:00+00:00,0.68,0.75,0.5,0.67,,469.87,-2.02,59.51,995.57
2025-02-16 00:00:00+00:00,0.68,0.75,0.5,0.44,,348.97,1.22,75.7,989.65
2025-02-17 00:00:00+00:00,0.68,0.745,0.49666666666666665,0.54,,522.02,-6.42,73.09,997.74
2025-02-18 00:00:00+00:00,0.68,0.75,0.5,0.44,,479.66,-13.6,63.72,1004.65
2025-02-19 00:00:00+00:00,0.68,0.75,0.5,0.54,,511.61,-10.42,58.26,1004.51
2025-02-20 00:00:00+00:00,0.68,0.75,0.5,0.48,,490.42,-9.33,63.65,1004.2
2025-02-21 00:00:00+00:00,0.68,0.75,0.5,0.4,,457.33,-6.7,71.8,1001.77
2025-02-22 00:00:00+00:00,0.68,0.75,0.5,0.37,,413.58,-4.65,73.77,994.54
2025-02-23 00:00:00+00:00,0.68,0.75,0.5,0.39,,529.9,-6.78,67.78,996.3
2025-02-24 00:00:00+00:00,0.68,0.75,0.5,0.56,,620.6,-11.67,66.06,996.86
2025-02-25 00:00:00+00:00,0.68,0.75,0.5,0.46,,641.59,-7.15,66.37,991.19
2025-02-26 00:00:00+00:00,0.68,0.75,0.5,0.72,,575.41,-10.6,69.08,993.91
2025-02-27 00:00:00+00:00,0.68,0.75,0.5,0.54,,441.12,-1.86,73.11,993.89
2025-02-28 00:00:00+00:00,0.68,0.75,0.5,0.35,,449.76,-4.45,57.08,999.51
2025-03-01 00:00:00+00:00,0.68,0.75,0.5,0.86,,431.83,-4.96,70.05,998.67
2025-03-02 00:00:00+00:00,0.68,0.75,0.5,0.5,,409.35,-4.44,66.29,994.93
2025-03-03 00:00:00+00:00,0.68,0.75,0.5,0.5,,494.97,-10.64,65.48,997.15
2025-03-04 00:00:00+00:00,0.68,0.75,0.5,0.65,,438.78,-7.44,69.89,996.51
2025-03-05 00:00:00+00:00,0.685,0.75,0.5,0.53,,461.44,-1.04,84.16,978.62
2025-03-06 00:00:00+00:00,0.685,0.75,0.5,0.34,,387.18,-0.37,88.75,975.12
2025-03-07 00:00:00+00:00,0.68,0.75,0.5,0.47,,459.93,2.63,88.03,978.28
2025-03-08 00:00:00+00:00,0.68,0.75,0.5,0.61,,353.72,2.27,81.47,982.6
2025-03-09 00:00:00+00:00,0.68,0.75,0.5,0.42,,422.28,-1.61,76.09,996.97
2025-03-10 00:00:00+00:00,0.675,0.75,0.5,0.41,,376.17,1.84,76.22,997.05
2025-03-11 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.71,,498.38,2.13,85.36,1003.56
2025-03-12 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.47,,428.89,2.99,84.85,999.12
2025-03-13 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.47,,443.11,6.07,80.14,995.18
2025-03-14 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.52,,737.69,6.33,86.64,998.62
2025-03-15 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.61,,581.58,5.2,79.56,994.89
2025-03-16 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.46,,487.16,8.3,72.77,988.43
2025-03-17 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.59,,449.69,10.46,62.21,984.28
2025-03-18 00:00:00+00:00,0.675,0.745,0.49666666666666665,0.88,,621.95,10.18,69.54,982.54
2025-03-19 00:00:00+00:00,0.67,0.74,0.49333333333333335,0.86,,697.18,8.5,81.12,984.71
2025-03-20 00:00:00+00:00,0.67,0.74,0.49333333333333335,0.99,,455.89,3.4,63.09,992.41
2025-03-21 00:00:00+00:00,0.67,0.74,0.49333333333333335,0.88,,556.97,2.49,61.0,1002.96
2025-03-22 00:00:00+00:00,0.67,0.74,0.49333333333333335,0.9,,564.13,3.22,56.29,1001.57
2025-03-23 00:00:00+00:00,0.67,0.74,0.49333333333333335,1.12,,583.67,3.52,61.85,1002.72
2025-03-24 00:00:00+00:00,0.67,0.74,0.49333333333333335,1.05,,441.99,4.38,53.14,1005.12
2025-03-25 00:00:00+00:00,0.67,0.74,0.49333333333333335,0.87,,433.87,3.91,39.95,1009.52
2025-03-26 00:00:00+00:00,0.67,0.74,0.49333333333333335,0.82,,412.96,5.44,44.62,1005.27
2025-03-27 00:00:00+00:00,0.67,0.74,0.49333333333333335,0.9,,405.33,6.92,48.26,1002.72
2025-03-28 00:00:00+00:00,0.67,0.74,0.49333333333333335,0.94,,551.53,8.64,43.72,996.48
2025-03-29 00:00:00+00:00,0.67,0.74,0.49333333333333335,0.91,,514.86,7.92,50.34,998.26
2025-03-30 00:00:00+00:00,0.67,0.74,0.49333333333333335,0.93,,620.78,15.08,40.04,997.61
2025-03-31 00:00:00+00:00,0.67,0.74,0.49333333333333335,0.89,,612.94,14.49,45.98,997.45
2025-04-01 00:00:00+00:00,0.67,0.74,0.49333333333333335,0.96,,468.05,15.8,37.32,996.36
2025-04-02 00:00:00+00:00,0.67,0.74,0.49333333333333335,1.19,,402.07,16.1,46.02,987.45
2025-04-03 00:00:00+00:00,0.67,0.74,0.49333333333333335,0.89,,414.47,13.98,70.53,979.83
2025-04-04 00:00:00+00:00,0.67,0.735,0.49,0.89,,407.33,8.66,43.92,984.78
2025-04-05 00:00:00+00:00,0.665,0.74,0.49333333333333335,0.76,,371.14,15.01,47.59,985.95
2025-04-06 00:00:00+00:00,0.665,0.735,0.49,1.01,,465.02,15.82,64.18,981.48
2025-04-07 00:00:00+00:00,,,,,,,18.96,58.91,985.87
2025-04-08 00:00:00+00:00,0.665,0.735,0.49,1.18,,582.39,23.84,39.58,991.66
2025-04-09 00:00:00+00:00,0.665,0.735,0.49,0.81,,450.56,23.71,38.15,985.09
2025-04-10 00:00:00+00:00,0.665,0.735,0.49,0.87,,410.73,18.17,46.24,978.83
2025-04-11 00:00:00+00:00,0.66,0.73,0.48666666666666664,0.86,,309.67,11.42,59.92,980.66
2025-04-12 00:00:00+00:00,0.665,0.735,0.49,1.12,,375.44,13.88,41.76,991.4
2025-04-13 00:00:00+00:00,0.665,0.735,0.49,0.93,,473.19,15.51,34.76,994.14
2025-04-14 00:00:00+00:00,0.665,0.735,0.49,0.96,,1284.85,17.39,43.98,999.1
2025-04-15 00:00:00+00:00,0.665,0.735,0.49,1.1,,399.99,16.23,26.77,1005.3
2025-04-16 00:00:00+00:00,0.665,0.735,0.49,0.98,,468.51,19.5,26.96,999.76
2025-04-17 00:00:00+00:00,0.665,0.735,0.49,1.05,,387.73,19.73,23.21,998.8
2025-04-18 00:00:00+00:00,0.665,0.735,0.49,0.98,,988.89,22.28,25.55,995.13
2025-04-19 00:00:00+00:00,0.665,0.735,0.49,0.8,,539.91,25.77,26.69,995.43
2025-04-20 00:00:00+00:00,0.665,0.735,0.49,0.86,,405.42,24.12,27.6,996.32
2025-04-21 00:00:00+00:00,0.665,0.73,0.48666666666666664,1.12,,521.59,25.55,26.06,998.6
2025-04-22 00:00:00+00:00,0.66,0.735,0.49,0.98,,614.77,24.7,28.64,996.76
2025-04-23 00:00:00+00:00,0.66,0.735,0.49,1.04,,603.54,24.5,34.29,993.43
2025-04-24 00:00:00+00:00,0.66,0.73,0.48666666666666664,0.99,,481.01,23.53,41.64,987.36
2025-04-25 00:00:00+00:00,0.66,0.735,0.49,0.87,,477.41,22.64,47.28,978.68
2025-04-26 00:00:00+00:00,0.66,0.73,0.48666666666666664,1.0,,498.5,22.46,62.1,980.14
2025-04-27 00:00:00+00:00,0.66,0.73,0.48666666666666664,0.79,,394.53,25.12,50.95,979.69
2025-04-28 00:00:00+00:00,,,,,,,10.72,44.06,992.2
2025-04-29 00:00:00+00:00,0.66,0.73,0.48666666666666664,0.62,,326.45,10.81,33.46,1002.18
2025-04-30 00:00:00+00:00,0.66,0.725,0.48333333333333334,0.92,,417.14,16.57,27.13,999.83
2025-05-01 00:00:00+00:00,1.32,1.46,1.46,0.84,,378.06,,,
2025-05-02 00:00:00+00:00,1.32,1.46,1.46,0.8,,412.51,,,
2025-05-03 00:00:00+00:00,1.32,1.46,1.46,0.78,,339.13,,,
2025-05-04 00:00:00+00:00,1.32,1.46,1.46,1.12,,326.17,,,
2025-05-05 00:00:00+00:00,1.32,1.46,1.46,0.7,,545.45,,,
2025-05-06 00:00:00+00:00,1.32,1.46,1.46,0.87,,542.98,,,
2025-05-07 00:00:00+00:00,1.32,1.46,1.46,0.87,,676.85,,,
2025-05-08 00:00:00+00:00,1.32,1.46,1.46,0.99,,513.52,,,
2025-05-09 00:00:00+00:00,1.32,1.46,1.46,1.09,,493.58,,,
2025-05-10 00:00:00+00:00,0.655,0.725,0.48333333333333334,0.85,,385.44,24.99,38.85,989.7
2025-05-11 00:00:00+00:00,0.655,0.725,0.48333333333333334,0.91,,438.18,23.24,54.28,986.9
2025-05-12 00:00:00+00:00,0.655,0.725,0.48333333333333334,1.05,,478.01,23.1,63.5,984.29
2025-05-13 00:00:00+00:00,0.655,0.725,0.48333333333333334,0.98,,426.13,26.23,48.69,981.15
2025-05-14 00:00:00+00:00,0.655,0.725,0.48333333333333334,1.03,,394.18,24.2,68.23,980.82
2025-05-15 00:00:00+00:00,0.65,0.72,0.48,1.09,,345.14,20.03,57.24,991.43
2025-05-16 00:00:00+00:00,0.65,0.72,0.48,0.81,,425.97,17.77,52.54,991.8
2025-05-17 00:00:00+00:00,0.65,0.72,0.48,0.86,,416.82,20.53,37.42,990.22
2025-05-18 00:00:00+00:00,0.65,0.72,0.48,0.93,,407.27,20.11,37.34,993.48
2025-05-19 00:00:00+00:00,0.65,0.72,0.48,0.92,,481.37,23.53,36.46,989.67
2025-05-20 00:00:00+00:00,0.65,0.72,0.48,0.91,,347.06,20.28,41.94,985.02
2025-05-21 00:00:00+00:00,0.65,0.72,0.48,1.02,,345.55,22.79,36.1,986.38
2025-05-22 00:00:00+00:00,0.65,0.72,0.48,0.89,,374.3,18.93,52.94,984.57
2025-05-23 00:00:00+00:00,0.65,0.72,0.48,0.98,,377.75,21.75,40.86,989.01
2025-05-24 00:00:00+00:00,0.65,0.72,0.48,1.09,,402.92,19.2,37.97,992.56
2025-05-25 00:00:00+00:00,0.65,0.72,0.48,0.94,,431.54,18.42,32.78,995.68
2025-05-26 00:00:00+00:00,0.65,0.72,0.48,0.86,,409.65,18.32,34.31,1003.98
2025-05-27 00:00:00+00:00,0.65,0.72,0.48,0.74,,443.77,23.68,33.22,1001.75
2025-05-28 00:00:00+00:00,0.65,0.72,0.48,1.0,,635.47,24.92,31.05,998.83
2025-05-29 00:00:00+00:00,0.65,0.72,0.48,0.7,,544.3,27.01,34.03,996.24
2025-05-30 00:00:00+00:00,0.65,0.72,0.48,1.03,,476.36,28.72,27.41,995.44
2025-05-31 00:00:00+00:00,0.65,0.72,0.48,0.97,,636.64,28.35,27.82,993.77
2025-06-01 00:00:00+00:00,0.65,0.72,0.48,0.68,,496.13,30.62,22.04,989.06
2025-06-02 00:00:00+00:00,0.655,0.725,0.48333333333333334,0.77,,357.02,29.64,30.65,982.63
2025-06-03 00:00:00+00:00,0.65,0.725,0.48333333333333334,0.97,,343.7,22.2,33.56,982.96
2025-06-04 00:00:00+00:00,0.65,0.72,0.48,0.89,,332.38,22.03,40.47,984.53
2025-06-05 00:00:00+00:00,0.65,0.72,0.48,0.72,,505.85,28.74,25.87,981.92
2025-06-06 00:00:00+00:00,0.65,0.72,0.48,0.74,,476.74,27.36,32.29,983.07
2025-06-07 00:00:00+00:00,0.655,0.725,0.48333333333333334,0.85,,418.92,27.14,36.78,988.27
2025-06-08 00:00:00+00:00,0.65,0.72,0.48,0.89,,404.41,25.8,31.34,993.83
2025-06-09 00:00:00+00:00,0.65,0.72,0.48,0.84,,446.69,25.61,27.68,993.51
2025-06-10 00:00:00+00:00,0.655,0.72,0.48,0.95,,507.91,27.15,25.88,987.8
2025-06-11 00:00:00+00:00,0.655,0.725,0.48333333333333334,0.83,,522.19,27.41,32.35,984.86
2025-06-12 00:00:00+00:00,0.655,0.725,0.48333333333333334,0.8,,517.99,27.45,40.7,985.53
2025-06-13 00:00:00+00:00,0.655,0.725,0.48333333333333334,0.8,,709.15,25.76,47.31,987.05
2025-06-14 00:00:00+00:00,0.655,0.725,0.48333333333333334,0.8,,556.0,30.98,30.84,986.04
2025-06-15 00:00:00+00:00,0.655,0.73,0.48666666666666664,1.02,,682.8,33.24,27.09,982.33
2025-06-16 00:00:00+00:00,0.66,0.73,0.48666666666666664,0.71,,436.51,26.62,45.3,980.07
2025-06-17 00:00:00+00:00,0.655,0.73,0.48666666666666664,0.67,,428.37,26.92,39.32,978.62
2025-06-18 00:00:00+00:00,0.66,0.73,0.48666666666666664,1.38,0.43,666.89,23.63,53.7,976.66
2025-06-19 00:00:00+00:00,0.655,0.73,0.48666666666666664,,0.44,,22.95,53.99,974.75
2025-06-20 00:00:00+00:00,0.655,0.725,0.48333333333333334,,2.64,,21.3,49.62,974.73
2025-06-21 00:00:00+00:00,0.65,0.725,0.48333333333333334,,3.07,,23.8,36.08,979.39
2025-06-22 00:00:00+00:00,0.655,0.725,0.48333333333333334,,3.32,,21.09,42.97,980.93
2025-06-23 00:00:00+00:00,0.655,0.73,0.48666666666666664,26.76,4.28,,22.83,51.9,983.6
2025-06-24 00:00:00+00:00,0.655,0.725,0.48333333333333334,39.29,,,23.82,37.19,985.05
2025-06-25 00:00:00+00:00,0.655,0.725,0.48333333333333334,39.99,,,25.85,27.42,985.24
2025-06-26 00:00:00+00:00,0.655,0.725,0.48333333333333334,38.75,,,22.31,57.41,982.84
2025-06-27 00:00:00+00:00,0.655,0.725,0.48333333333333334,36.68,,,21.6,69.73,974.51
2025-06-28 00:00:00+00:00,0.655,0.725,0.48333333333333334,36.72,,,21.36,65.44,971.93
2025-06-29 00:00:00+00:00,0.655,0.725,0.48333333333333334,33.96,,,22.05,57.1,978.01
2025-06-30 00:00:00+00:00,0.65,0.72,0.48,39.5,,343.57,25.68,44.3,979.37
2025-07-01 00:00:00+00:00,0.65,0.72,0.48,34.25,,512.16,28.14,45.75,979.76
2025-07-02 00:00:00+00:00,0.65,0.72,0.48,43.96,,535.12,27.58,34.97,983.03
2025-07-03 00:00:00+00:00,0.65,0.72,0.48,50.12,,464.5,29.47,27.63,982.79
2025-07-04 00:00:00+00:00,0.65,0.72,0.48,42.87,,378.93,27.64,36.08,983.85
2025-07-05 00:00:00+00:00,0.65,0.72,0.48,46.54,,414.15,27.36,43.23,984.7
2025-07-06 00:00:00+00:00,0.65,0.72,0.48,43.85,,364.95,27.27,31.74,984.09
2025-07-07 00:00:00+00:00,0.65,0.72,0.48,47.81,,374.74,24.45,35.89,989.33
2025-07-08 00:00:00+00:00,0.645,0.72,0.48,49.58,,420.44,26.53,33.79,991.22
2025-07-09 00:00:00+00:00,0.645,0.72,0.48,51.0,,592.45,27.19,38.68,992.17
2025-07-10 00:00:00+00:00,0.65,0.72,0.48,56.97,,689.79,30.84,37.36,991.5
2025-07-11 00:00:00+00:00,0.65,0.725,0.48333333333333334,44.41,,580.07,32.1,35.11,991.35
2025-07-12 00:00:00+00:00,0.65,0.72,0.48,45.81,,542.55,31.39,40.81,990.5
2025-07-13 00:00:00+00:00,0.65,0.72,0.48,50.34,,406.51,26.98,29.36,988.01
2025-07-14 00:00:00+00:00,0.65,0.72,0.48,54.3,,441.53,27.38,26.6,983.82
2025-07-15 00:00:00+00:00,0.65,0.72,0.48,55.0,,489.77,29.28,25.55,981.19
2025-07-16 00:00:00+00:00,0.655,0.725,0.48333333333333334,66.72,,580.17,32.54,22.21,980.18
2025-07-17 00:00:00+00:00,0.655,0.725,0.48333333333333334,57.36,,629.69,29.61,37.1,981.29
2025-07-18 00:00:00+00:00,0.655,0.725,0.48333333333333334,58.66,,458.66,27.32,44.31,983.17
2025-07-19 00:00:00+00:00,0.65,0.725,0.48333333333333334,59.44,,440.96,25.83,28.56,990.55
2025-07-20 00:00:00+00:00,0.65,0.725,0.48333333333333334,62.15,,516.37,26.21,27.63,991.53
2025-07-21 00:00:00+00:00,0.65,0.725,0.48333333333333334,68.39,,771.63,28.57,22.62,989.35
2025-07-22 00:00:00+00:00,0.655,0.725,0.48333333333333334,58.48,,545.79,30.4,21.8,983.94
2025-07-23 00:00:00+00:00,0.655,0.725,0.48333333333333334,52.65,,376.47,28.03,42.77,977.23
2025-07-24 00:00:00+00:00,0.655,0.725,0.48333333333333334,60.92,,530.67,26.34,49.25,973.51
2025-07-25 00:00:00+00:00,0.655,0.725,0.48333333333333334,69.27,,620.92,23.24,82.76,973.99
2025-07-26 00:00:00+00:00,0.655,0.725,0.48333333333333334,59.19,,458.41,22.19,57.86,977.08
2025-07-27 00:00:00+00:00,0.65,0.72,0.48,50.67,,354.74,19.2,65.09,979.69
2025-07-28 00:00:00+00:00,0.65,0.72,0.48,64.01,,389.78,19.23,96.49,978.02
2025-07-29 00:00:00+00:00,0.65,0.72,0.48,82.5,,433.41,21.57,77.89,978.82
2025-07-30 00:00:00+00:00,0.65,0.725,0.48333333333333334,81.56,,682.08,23.21,77.59,981.01
2025-07-31 00:00:00+00:00,0.65,0.72,0.48,76.7,,542.64,23.04,62.17,984.14
2025-08-01 00:00:00+00:00,1.3,1.45,1.45,82.28,,619.29,,,
2025-08-02 00:00:00+00:00,1.3,1.44,1.44,91.95,,796.57,,,
2025-08-03 00:00:00+00:00,1.3,1.44,1.44,69.19,,621.21,,,
2025-08-04 00:00:00+00:00,1.3,1.44,1.44,72.02,,595.04,,,
2025-08-05 00:00:00+00:00,1.31,1.45,1.45,51.01,,627.09,,,
2025-08-06 00:00:00+00:00,1.31,1.45,1.45,55.71,,560.13,,,
2025-08-07 00:00:00+00:00,1.31,1.45,1.45,66.09,,677.55,,,
2025-08-08 00:00:00+00:00,1.31,1.45,1.45,60.47,,730.17,,,
2025-08-09 00:00:00+00:00,1.31,1.45,1.45,64.42,,517.67,,,
2025-08-10 00:00:00+00:00,1.31,1.45,1.45,61.34,,511.85,,,
2025-08-11 00:00:00+00:00,1.31,1.45,1.45,72.01,,558.08,,,
2025-08-12 00:00:00+00:00,1.31,1.45,1.45,68.7,,606.26,,,
2025-08-13 00:00:00+00:00,1.31,1.45,1.45,65.55,,504.51,,,
2025-08-14 00:00:00+00:00,1.31,1.45,1.45,69.59,,542.61,,,
2025-08-15 00:00:00+00:00,1.3,1.45,1.45,73.79,,564.91,,,
2025-08-16 00:00:00+00:00,1.31,1.45,1.45,63.44,,490.16,,,
2025-08-17 00:00:00+00:00,1.31,1.45,1.45,78.2,,919.05,,,
2025-08-18 00:00:00+00:00,1.3,1.45,1.45,77.52,,891.93,,,
2025-08-19 00:00:00+00:00,1.3,1.44,1.44,87.59,,873.66,,,
2025-08-20 00:00:00+00:00,1.3,1.44,1.44,52.96,,406.49,,,
2025-08-21 00:00:00+00:00,0.65,0.72,0.48,75.06,,591.02,20.36,55.08,986.55
2025-08-22 00:00:00+00:00,0.65,0.72,0.48,79.93,,662.72,21.91,56.17,987.8
2025-08-23 00:00:00+00:00,0.655,0.725,0.48333333333333334,81.56,,846.91,23.0,50.49,989.43
2025-08-24 00:00:00+00:00,0.655,0.725,0.48333333333333334,65.48,,614.4,26.48,32.81,990.08
2025-08-25 00:00:00+00:00,0.65,0.725,0.48333333333333334,69.34,,624.65,27.59,30.77,988.88
2025-08-26 00:00:00+00:00,0.65,0.725,0.48333333333333334,72.65,,698.65,24.37,51.57,991.27
2025-08-27 00:00:00+00:00,0.655,0.725,0.48333333333333334,61.58,,442.09,25.68,35.22,987.99
2025-08-28 00:00:00+00:00,0.65,0.72,0.48,72.69,,524.33,20.34,39.06,994.75
2025-08-29 00:00:00+00:00,0.65,0.72,0.48,71.68,,511.55,19.6,34.65,995.2
